Order_ID,Order_Number,Customer_ID,Employee_ID,Shipping_Method_ID,Order_Date,Total_Amount,Order_Status,Is_Active
410,ORD000410,2837,97,1,2026-06-15,19371.69,Processing,1
411,ORD000411,590,72,4,2026-03-13,716305.65,Processing,1
412,ORD000412,4569,90,3,2025-07-20,99265.01000000001,Shipped,1
413,ORD000413,1183,30,5,2026-05-26,65537.28,Delivered,1
414,ORD000414,3411,69,5,2025-08-12,569586.29,Delivered,1
415,ORD000415,3347,85,3,2025-10-18,31644.09,Pending,1
416,ORD000416,1582,52,5,2025-12-23,187532.33000000002,Pending,1
417,ORD000417,3363,66,1,2025-12-22,73797.19,Processing,1
418,ORD000418,4556,57,4,2025-09-06,108390.58,Pending,1
419,ORD000419,3293,100,3,2026-05-12,35397.24,Delivered,1
420,ORD000420,4644,26,4,2026-06-27,14486.25,Delivered,1
421,ORD000421,1696,39,3,2025-11-06,242017.21000000002,Processing,1
422,ORD000422,315,17,1,2026-05-05,20077.71,Pending,1
423,ORD000423,2148,87,2,2026-05-25,164224.93,Processing,1
424,ORD000424,919,18,5,2026-06-25,14357.4,Delivered,1
425,ORD000425,1294,6,2,2026-06-10,62954.16,Shipped,1
426,ORD000426,4005,57,5,2025-08-10,361661.95999999996,Shipped,1
427,ORD000427,3713,81,1,2025-09-27,196473.44,Pending,1
428,ORD000428,3337,2,4,2026-06-01,255409.04,Processing,1
429,ORD000429,2875,2,4,2025-08-07,39025.45,Pending,1
430,ORD000430,4416,32,1,2025-09-22,102107.89,Shipped,1
431,ORD000431,4062,94,3,2025-12-27,47209.520000000004,Shipped,1
432,ORD000432,2900,97,1,2025-11-08,76532.0,Shipped,1
433,ORD000433,3740,50,4,2026-04-23,16873.95,Processing,1
434,ORD000434,413,43,4,2026-07-12,679451.16,Delivered,1
435,ORD000435,4314,42,3,2025-12-05,158132.94,Pending,1
436,ORD000436,3308,86,4,2025-12-23,168065.55,Processing,1
437,ORD000437,1539,68,1,2025-09-18,185883.26,Processing,1
438,ORD000438,4294,52,5,2026-05-09,51669.48,Shipped,1
439,ORD000439,2171,69,3,2026-04-16,55215.97,Pending,1
440,ORD000440,452,32,3,2026-02-14,213232.49,Processing,1
441,ORD000441,2805,42,1,2025-10-21,60992.9,Shipped,1
442,ORD000442,163,72,2,2025-07-14,190587.16,Pending,1
443,ORD000443,142,15,5,2025-12-16,188134.1,Shipped,1
444,ORD000444,214,25,1,2026-07-09,266693.56,Delivered,1
445,ORD000445,4656,49,1,2026-03-18,244399.43999999997,Shipped,1
446,ORD000446,510,34,1,2026-01-12,168783.66,Processing,1
447,ORD000447,3152,88,1,2025-09-29,76209.9,Shipped,1
448,ORD000448,4507,9,3,2026-06-20,14119.33,Delivered,1
449,ORD000449,2808,64,1,2025-10-22,157104.57,Shipped,1
450,ORD000450,476,9,2,2025-10-21,27108.63,Shipped,1
451,ORD000451,1804,9,2,2026-06-22,76367.76999999999,Pending,1
452,ORD000452,2565,39,2,2026-02-09,543014.64,Shipped,1
453,ORD000453,1393,37,5,2025-11-24,46202.18,Pending,1
454,ORD000454,4500,48,5,2026-05-11,39623.35,Processing,1
455,ORD000455,242,22,1,2025-07-31,47552.03,Shipped,1
456,ORD000456,1628,58,2,2025-08-01,415521.47000000003,Processing,1
457,ORD000457,3824,92,1,2026-05-16,17535.82,Delivered,1
458,ORD000458,1712,66,2,2026-02-06,358434.21,Pending,1
459,ORD000459,3229,38,5,2025-12-02,488667.24,Pending,1
460,ORD000460,3445,34,5,2026-07-13,142927.93,Delivered,1
461,ORD000461,4285,58,4,2026-03-23,142801.36000000002,Shipped,1
462,ORD000462,4995,38,1,2026-07-08,232535.15000000002,Pending,1
463,ORD000463,3856,22,3,2025-09-22,66805.04000000001,Pending,1
464,ORD000464,1785,65,2,2025-10-07,844205.79,Processing,1
465,ORD000465,2233,93,3,2026-01-01,146270.65,Shipped,1
466,ORD000466,2033,22,1,2025-09-22,56721.08,Shipped,1
467,ORD000467,1889,33,5,2025-07-22,1692.81,Delivered,1
468,ORD000468,3952,76,2,2025-09-01,103782.6,Delivered,1
469,ORD000469,983,3,1,2025-11-02,7695.46,Shipped,1
470,ORD000470,1580,11,5,2026-03-21,400367.97,Pending,1
471,ORD000471,581,32,5,2026-05-19,191061.63,Processing,1
472,ORD000472,103,17,2,2026-02-22,45136.96,Shipped,1
473,ORD000473,4080,61,1,2025-07-31,420743.53,Delivered,1
474,ORD000474,625,29,1,2026-05-19,25709.15,Shipped,1
475,ORD000475,193,64,1,2026-06-19,139976.15,Pending,1
476,ORD000476,4433,43,2,2025-07-31,91115.02,Processing,1
477,ORD000477,2262,77,1,2026-05-31,82009.58,Processing,1
478,ORD000478,1216,86,4,2026-07-05,273618.32000000007,Delivered,1
479,ORD000479,750,72,1,2026-06-21,107000.7,Pending,1
480,ORD000480,1856,91,4,2025-10-28,91325.81,Pending,1
481,ORD000481,1117,1,2,2026-03-13,197279.9,Shipped,1
482,ORD000482,2814,72,1,2025-07-17,119842.07,Shipped,1
483,ORD000483,2692,88,5,2025-08-19,352687.13999999996,Shipped,1
484,ORD000484,3194,73,4,2025-11-15,129414.37,Shipped,1
485,ORD000485,3491,29,3,2025-11-01,299677.41000000003,Processing,1
486,ORD000486,1061,40,5,2026-02-10,431752.26,Delivered,1
487,ORD000487,4335,14,3,2026-06-22,102939.20999999999,Processing,1
488,ORD000488,36,71,1,2025-08-09,114623.98,Shipped,1
489,ORD000489,1644,7,2,2025-09-01,518815.87,Pending,1
490,ORD000490,4288,78,5,2025-08-23,31472.1,Pending,1
491,ORD000491,2109,62,2,2025-10-10,184158.23,Processing,1
492,ORD000492,2120,80,4,2026-02-12,143819.32,Processing,1
493,ORD000493,868,61,2,2026-05-30,263388.41000000003,Pending,1
494,ORD000494,2954,69,3,2026-04-17,81582.45,Processing,1
495,ORD000495,3740,63,1,2026-01-19,94117.51000000001,Processing,1
496,ORD000496,4992,64,4,2026-04-07,8146.28,Processing,1
497,ORD000497,3661,93,4,2026-03-17,14621.44,Processing,1
498,ORD000498,2595,5,5,2025-11-29,458316.65,Pending,1
499,ORD000499,3053,68,3,2026-02-04,311713.43,Shipped,1
500,ORD000500,1650,22,2,2026-06-04,160266.23,Processing,1
501,ORD000501,67,83,4,2025-11-16,210592.24,Processing,1
502,ORD000502,4660,31,3,2026-01-27,15632.59,Delivered,1
503,ORD000503,1021,69,5,2025-09-13,72597.2,Processing,1
504,ORD000504,2893,57,2,2026-06-29,106323.45,Delivered,1
505,ORD000505,1632,63,5,2025-12-29,261815.24,Delivered,1
506,ORD000506,1591,43,3,2025-10-18,431377.35,Shipped,1
507,ORD000507,2427,68,5,2026-04-15,110716.65000000001,Processing,1
508,ORD000508,1729,32,2,2025-09-26,6813.13,Delivered,1
509,ORD000509,1770,20,3,2025-08-19,403720.74,Delivered,1
510,ORD000510,2260,46,3,2025-11-10,154838.33,Delivered,1
511,ORD000511,1893,10,4,2026-05-05,365239.93,Processing,1
512,ORD000512,3854,27,2,2025-07-23,206925.0,Processing,1
513,ORD000513,465,99,5,2025-09-24,24452.31,Shipped,1
514,ORD000514,1431,25,4,2026-05-16,1677.7,Processing,1
515,ORD000515,317,78,1,2026-03-20,12098.95,Delivered,1
516,ORD000516,2633,94,3,2026-02-11,79520.12,Processing,1
517,ORD000517,279,73,4,2025-11-23,135546.88,Shipped,1
518,ORD000518,2928,3,4,2026-07-01,202387.52000000002,Processing,1
519,ORD000519,1955,95,4,2025-09-04,30026.11,Delivered,1
520,ORD000520,4873,91,3,2026-06-23,21625.98,Shipped,1
521,ORD000521,4860,39,1,2025-09-10,221186.55000000002,Shipped,1
522,ORD000522,3840,32,2,2026-07-11,736652.45,Pending,1
523,ORD000523,1140,58,3,2025-08-24,382529.1,Delivered,1
524,ORD000524,2621,6,5,2026-07-13,112945.96,Delivered,1
525,ORD000525,4155,67,1,2025-12-17,391867.43,Shipped,1
526,ORD000526,4993,33,3,2026-01-08,45662.46,Pending,1
527,ORD000527,3874,8,5,2025-09-03,45105.270000000004,Pending,1
528,ORD000528,4860,19,4,2026-01-17,142777.68,Shipped,1
529,ORD000529,3444,77,2,2026-01-03,163409.88,Shipped,1
530,ORD000530,2008,98,5,2026-01-07,299533.11,Delivered,1
531,ORD000531,2933,86,2,2026-04-16,264855.0,Processing,1
532,ORD000532,3035,89,1,2025-07-23,159556.57,Pending,1
533,ORD000533,4797,24,3,2026-04-18,341873.61,Processing,1
534,ORD000534,295,59,2,2025-08-11,44763.57,Processing,1
535,ORD000535,4060,99,4,2026-06-23,226284.11000000002,Processing,1
536,ORD000536,2193,46,1,2026-02-27,593185.2899999999,Delivered,1
537,ORD000537,2368,79,4,2025-07-27,35397.24,Pending,1
538,ORD000538,548,32,1,2026-06-21,62418.2,Shipped,1
539,ORD000539,56,87,1,2025-09-07,112668.81999999999,Pending,1
540,ORD000540,1841,84,1,2025-11-27,550864.02,Pending,1
541,ORD000541,3311,38,2,2025-09-23,25525.28,Processing,1
542,ORD000542,364,47,3,2026-01-08,95630.3,Shipped,1
543,ORD000543,375,24,2,2026-02-07,195392.58,Processing,1
544,ORD000544,4161,30,2,2025-10-18,29106.98,Pending,1
545,ORD000545,771,9,5,2025-09-19,277275.17000000004,Shipped,1
546,ORD000546,2191,58,3,2026-01-31,59367.020000000004,Pending,1
547,ORD000547,4137,15,4,2026-05-09,119417.30000000002,Shipped,1
548,ORD000548,3368,59,5,2025-09-18,41642.340000000004,Pending,1
549,ORD000549,3535,82,2,2025-12-03,36139.5,Shipped,1
550,ORD000550,2044,70,3,2026-03-23,303300.54,Shipped,1
551,ORD000551,4776,26,3,2025-09-06,677429.6,Shipped,1
552,ORD000552,3822,12,2,2026-06-24,233745.0,Delivered,1
553,ORD000553,2409,12,3,2025-10-08,184348.16,Delivered,1
554,ORD000554,1273,28,3,2026-02-27,19851.86,Pending,1
555,ORD000555,2738,95,3,2025-10-17,11378.5,Processing,1
556,ORD000556,1426,79,1,2025-08-19,127595.17,Shipped,1
557,ORD000557,979,71,2,2025-11-01,465743.46,Processing,1
558,ORD000558,276,32,3,2025-12-11,47096.8,Pending,1
559,ORD000559,2123,29,2,2025-09-09,136620.2,Shipped,1
560,ORD000560,1065,93,2,2026-01-14,17573.84,Pending,1
561,ORD000561,1547,41,5,2026-01-06,99592.17,Processing,1
562,ORD000562,4116,40,5,2025-08-22,314850.91000000003,Processing,1
563,ORD000563,1442,30,4,2026-03-20,524008.18000000005,Shipped,1
564,ORD000564,1657,39,2,2025-08-16,47248.56,Delivered,1
565,ORD000565,2417,32,2,2025-11-19,78024.21,Shipped,1
566,ORD000566,4088,21,5,2025-12-14,283925.54000000004,Delivered,1
567,ORD000567,4363,70,5,2025-08-09,98006.76000000001,Pending,1
568,ORD000568,4729,78,2,2026-06-08,113402.59,Pending,1
569,ORD000569,196,24,4,2025-12-07,481597.16000000003,Pending,1
570,ORD000570,1085,86,4,2025-08-17,167682.71000000002,Processing,1
571,ORD000571,850,31,5,2026-02-17,43263.44,Shipped,1
572,ORD000572,2437,56,5,2025-07-14,329320.56,Delivered,1
573,ORD000573,2358,26,4,2025-08-13,22715.870000000003,Delivered,1
574,ORD000574,165,38,5,2025-12-17,350625.63,Delivered,1
575,ORD000575,641,100,4,2026-01-25,58515.41,Delivered,1
576,ORD000576,3592,52,5,2025-11-25,565192.97,Shipped,1
577,ORD000577,2198,96,2,2026-01-31,60968.85,Pending,1
578,ORD000578,1460,21,4,2025-09-26,6101.92,Pending,1
579,ORD000579,2015,76,5,2025-11-26,478674.26999999996,Delivered,1
580,ORD000580,285,2,2,2026-01-16,402132.25,Delivered,1
581,ORD000581,4555,79,1,2026-01-12,190422.96000000002,Pending,1
582,ORD000582,2611,48,2,2025-12-19,98007.21,Pending,1
583,ORD000583,3382,59,4,2025-11-14,534163.36,Shipped,1
584,ORD000584,547,75,1,2026-05-14,82528.93,Pending,1
585,ORD000585,3860,54,1,2026-06-27,537946.42,Shipped,1
586,ORD000586,2534,14,3,2026-04-15,199079.79,Delivered,1
587,ORD000587,4269,73,4,2025-08-03,32374.47,Pending,1
588,ORD000588,2491,79,4,2025-08-24,73913.45,Processing,1
589,ORD000589,3509,77,3,2025-08-03,25076.46,Pending,1
590,ORD000590,2936,1,4,2025-08-17,162643.72,Delivered,1
591,ORD000591,920,10,3,2025-10-31,273240.4,Delivered,1
592,ORD000592,1738,3,2,2025-11-03,92826.84,Processing,1
593,ORD000593,2704,61,2,2025-12-19,38569.47,Shipped,1
594,ORD000594,4724,35,1,2026-02-13,343672.63,Processing,1
595,ORD000595,595,40,5,2025-11-06,497529.06000000006,Shipped,1
596,ORD000596,2754,89,4,2026-03-05,123109.34,Processing,1
597,ORD000597,3961,81,3,2026-04-17,421657.66,Processing,1
598,ORD000598,2560,49,2,2026-04-17,391298.75,Delivered,1
599,ORD000599,4309,96,3,2026-05-23,69505.61,Processing,1
600,ORD000600,2442,41,2,2026-06-15,3623.52,Shipped,1
601,ORD000601,1362,96,4,2026-02-10,53280.78,Pending,1
602,ORD000602,2912,93,5,2026-06-22,272975.49,Shipped,1
603,ORD000603,3663,9,5,2025-07-26,249040.77,Delivered,1
604,ORD000604,4220,63,3,2025-08-21,30557.43,Shipped,1
605,ORD000605,4044,75,5,2026-05-22,53932.09,Pending,1
606,ORD000606,119,95,3,2026-03-22,170271.81,Pending,1
607,ORD000607,4759,77,2,2025-08-01,129563.07,Shipped,1
608,ORD000608,1376,63,1,2025-12-28,207106.25,Shipped,1
609,ORD000609,770,36,4,2025-09-02,513909.58999999997,Pending,1
610,ORD000610,789,45,5,2025-07-16,138253.9,Processing,1
611,ORD000611,572,18,2,2025-10-17,35954.54,Processing,1
612,ORD000612,1957,34,4,2025-11-20,135462.03999999998,Pending,1
613,ORD000613,2482,45,4,2025-12-26,123283.16,Processing,1
614,ORD000614,552,36,5,2025-10-08,104062.12,Shipped,1
615,ORD000615,2164,24,3,2026-01-26,42229.49,Pending,1
616,ORD000616,402,96,2,2026-05-23,354046.2,Processing,1
617,ORD000617,987,32,2,2026-04-03,34482.39,Delivered,1
618,ORD000618,328,21,4,2026-04-30,56372.78,Pending,1
619,ORD000619,62,25,5,2025-09-17,22204.94,Processing,1
620,ORD000620,1633,35,1,2026-02-11,111755.64,Shipped,1
621,ORD000621,3161,58,4,2026-01-03,578752.82,Processing,1
622,ORD000622,144,82,4,2025-10-09,13033.039999999999,Pending,1
623,ORD000623,445,19,4,2025-11-06,64118.28,Pending,1
624,ORD000624,2497,50,5,2026-04-09,386573.87,Delivered,1
625,ORD000625,4396,50,1,2026-04-12,129942.24,Pending,1
626,ORD000626,3397,92,2,2025-08-17,72320.45,Pending,1
627,ORD000627,2951,10,1,2025-12-01,69041.14,Delivered,1
628,ORD000628,2385,67,1,2025-11-23,54941.18,Delivered,1
629,ORD000629,3352,96,2,2026-02-11,15769.98,Pending,1
630,ORD000630,1768,46,2,2025-09-13,22364.67,Shipped,1
631,ORD000631,1943,68,1,2026-03-27,333173.03,Shipped,1
632,ORD000632,1425,32,5,2026-01-23,109257.41,Shipped,1
633,ORD000633,1666,46,4,2025-11-03,209194.2,Pending,1
634,ORD000634,3179,15,1,2026-05-06,139060.04,Pending,1
635,ORD000635,3719,47,2,2025-11-26,77486.76,Processing,1
636,ORD000636,4163,47,4,2026-05-29,243730.67,Pending,1
637,ORD000637,3744,25,2,2026-05-23,251097.91,Processing,1
638,ORD000638,3577,95,5,2025-11-01,150975.01,Processing,1
639,ORD000639,4976,24,3,2026-04-04,160880.89,Shipped,1
640,ORD000640,4083,70,4,2026-01-16,121027.10999999999,Pending,1
641,ORD000641,4686,96,3,2026-05-22,168398.69,Shipped,1
642,ORD000642,3294,53,4,2026-05-24,41419.6,Delivered,1
643,ORD000643,629,75,4,2026-04-25,97814.62,Delivered,1
644,ORD000644,4421,65,2,2026-03-06,3847.73,Pending,1
645,ORD000645,246,43,2,2026-05-09,50965.5,Delivered,1
646,ORD000646,2965,28,1,2026-06-25,281449.18,Pending,1
647,ORD000647,3773,59,2,2026-02-22,159003.55,Delivered,1
648,ORD000648,1338,42,5,2026-02-04,308319.32,Processing,1
649,ORD000649,1370,84,3,2026-07-12,119796.19,Pending,1
650,ORD000650,3111,89,1,2025-09-17,215134.93,Delivered,1
651,ORD000651,4457,68,4,2026-05-23,25101.92,Delivered,1
652,ORD000652,647,8,3,2026-05-07,68343.98999999999,Processing,1
653,ORD000653,2157,32,4,2025-10-06,361766.76,Pending,1
654,ORD000654,4151,74,2,2026-02-21,120757.42,Shipped,1
655,ORD000655,3379,60,2,2025-12-14,52807.3,Pending,1
656,ORD000656,1452,28,1,2025-10-29,423445.01,Pending,1
657,ORD000657,821,94,2,2026-05-17,212132.81,Shipped,1
658,ORD000658,879,54,4,2025-10-04,213555.08000000002,Pending,1
659,ORD000659,3857,11,4,2025-08-20,409781.95999999996,Shipped,1
660,ORD000660,3339,89,5,2026-03-07,278925.7,Delivered,1
661,ORD000661,2580,91,3,2026-03-12,465390.85,Pending,1
662,ORD000662,4528,15,1,2026-02-02,422757.80000000005,Pending,1
663,ORD000663,1096,29,2,2025-08-31,10656.64,Delivered,1
664,ORD000664,2667,22,3,2025-11-13,58418.5,Pending,1
665,ORD000665,454,7,1,2026-01-20,217484.3,Shipped,1
666,ORD000666,723,36,5,2026-03-04,341175.39,Processing,1
667,ORD000667,2559,31,5,2025-09-11,352603.64,Processing,1
668,ORD000668,1000,64,4,2025-10-03,294046.28,Pending,1
669,ORD000669,1956,21,3,2026-04-26,461626.35000000003,Processing,1
670,ORD000670,2528,83,4,2025-11-28,146302.4,Pending,1
671,ORD000671,3616,99,1,2025-11-25,68465.01,Pending,1
672,ORD000672,2094,19,5,2025-10-11,397755.77,Delivered,1
673,ORD000673,1331,21,4,2025-07-30,114770.94,Pending,1
674,ORD000674,10,47,4,2025-09-20,221489.3,Shipped,1
675,ORD000675,1696,29,2,2026-02-09,115304.06,Pending,1
676,ORD000676,3537,61,3,2025-07-24,187917.47,Processing,1
677,ORD000677,2653,20,5,2025-08-04,31136.45,Shipped,1
678,ORD000678,1232,61,2,2026-04-15,249157.85,Pending,1
679,ORD000679,2436,31,5,2026-01-15,334354.6,Processing,1
680,ORD000680,4793,45,5,2026-02-11,32350.85,Pending,1
681,ORD000681,490,26,1,2025-09-24,308247.6,Shipped,1
682,ORD000682,3845,97,2,2025-09-26,419284.26999999996,Delivered,1
683,ORD000683,4769,30,4,2026-04-16,68883.0,Shipped,1
684,ORD000684,2105,76,3,2025-09-11,59998.47,Pending,1
685,ORD000685,776,56,3,2025-10-31,287020.88,Pending,1
686,ORD000686,4836,79,5,2026-03-08,61535.100000000006,Pending,1
687,ORD000687,4203,27,5,2025-09-26,278965.53,Pending,1
688,ORD000688,3,93,4,2026-04-19,283502.46,Delivered,1
689,ORD000689,3574,81,2,2026-06-03,36561.96000000001,Shipped,1
690,ORD000690,3248,94,3,2025-07-18,10596.93,Processing,1
691,ORD000691,1875,97,4,2026-01-06,68332.64,Delivered,1
692,ORD000692,4974,71,4,2026-02-23,51729.729999999996,Delivered,1
693,ORD000693,2758,31,4,2025-07-21,170579.79,Processing,1
694,ORD000694,2417,32,3,2026-06-15,15954.99,Shipped,1
695,ORD000695,2724,51,5,2026-03-30,99593.95999999999,Delivered,1
696,ORD000696,1485,26,5,2026-06-17,28264.300000000003,Pending,1
697,ORD000697,2936,82,4,2025-11-24,93707.39,Shipped,1
698,ORD000698,895,36,1,2025-10-15,10446.85,Pending,1
699,ORD000699,3717,72,3,2026-02-17,74203.34,Pending,1
700,ORD000700,1641,6,2,2026-03-25,7129.44,Delivered,1
701,ORD000701,4590,94,3,2025-08-03,110735.31,Shipped,1
702,ORD000702,2887,35,5,2025-11-12,279155.55,Processing,1
703,ORD000703,1300,80,4,2025-11-22,151686.06,Processing,1
704,ORD000704,4106,6,2,2026-05-04,52054.26,Pending,1
705,ORD000705,1653,12,4,2025-12-11,28570.9,Pending,1
706,ORD000706,1062,79,1,2026-01-16,29621.54,Shipped,1
707,ORD000707,1937,85,1,2025-10-11,548552.27,Processing,1
708,ORD000708,2151,38,1,2025-08-15,9360.55,Processing,1
709,ORD000709,56,42,5,2026-03-27,256877.04,Processing,1
710,ORD000710,3210,7,2,2026-03-02,193438.19,Processing,1
711,ORD000711,2396,16,4,2025-09-09,70295.36,Pending,1
712,ORD000712,3712,82,4,2025-08-20,85570.22,Delivered,1
713,ORD000713,4127,78,4,2025-07-19,118933.2,Pending,1
714,ORD000714,749,31,2,2026-04-18,188030.48,Shipped,1
715,ORD000715,4997,38,5,2026-02-02,534962.38,Delivered,1
716,ORD000716,4688,92,4,2025-09-12,664694.8,Delivered,1
717,ORD000717,4144,11,3,2026-01-02,140200.66999999998,Processing,1
718,ORD000718,4925,37,1,2026-06-18,175791.32,Shipped,1
719,ORD000719,3817,81,5,2026-07-01,44414.600000000006,Processing,1
720,ORD000720,2926,84,4,2025-10-31,79131.07999999999,Pending,1
721,ORD000721,2086,3,2,2025-08-04,126046.81999999999,Shipped,1
722,ORD000722,425,16,5,2026-05-04,230027.16999999998,Delivered,1
723,ORD000723,3121,83,1,2026-04-13,318315.03,Shipped,1
724,ORD000724,4622,40,5,2026-04-12,23202.0,Processing,1
725,ORD000725,3903,58,4,2025-09-09,417404.91,Shipped,1
726,ORD000726,701,68,4,2025-07-19,111140.39,Shipped,1
727,ORD000727,1744,22,4,2026-01-29,598912.85,Pending,1
728,ORD000728,2079,47,3,2026-01-02,1103164.93,Processing,1
729,ORD000729,756,42,5,2025-12-05,24148.190000000002,Processing,1
730,ORD000730,110,30,3,2025-08-11,82850.58,Processing,1
731,ORD000731,4902,53,3,2026-02-20,211627.82,Shipped,1
732,ORD000732,2099,94,1,2025-07-23,258390.92,Processing,1
733,ORD000733,3578,63,1,2026-05-17,21977.789999999997,Shipped,1
734,ORD000734,4435,34,1,2025-09-25,36661.52,Shipped,1
735,ORD000735,2804,80,3,2025-10-20,72449.03,Shipped,1
736,ORD000736,3869,26,5,2026-03-20,137715.05,Pending,1
737,ORD000737,904,48,5,2026-02-13,359928.08999999997,Shipped,1
738,ORD000738,4790,42,2,2026-01-17,95165.23,Processing,1
739,ORD000739,4188,44,5,2025-11-20,466432.67,Delivered,1
740,ORD000740,3312,63,5,2025-08-11,354298.88,Processing,1
741,ORD000741,4595,58,2,2026-05-26,18434.83,Delivered,1
742,ORD000742,58,35,5,2026-03-11,129067.66,Shipped,1
743,ORD000743,4370,56,2,2025-11-20,123276.93,Delivered,1
744,ORD000744,4500,36,2,2025-10-10,182967.68,Processing,1
745,ORD000745,4683,3,4,2026-06-02,241180.35000000003,Delivered,1
746,ORD000746,84,24,2,2026-06-10,504705.51,Delivered,1
747,ORD000747,39,21,4,2026-01-14,159221.96,Delivered,1
748,ORD000748,166,65,3,2026-05-16,152789.72,Processing,1
749,ORD000749,2967,30,4,2026-04-27,499488.42000000004,Shipped,1
750,ORD000750,671,12,2,2026-05-05,161651.16,Shipped,1
751,ORD000751,1827,76,5,2026-02-11,591243.6799999999,Processing,1
752,ORD000752,4108,3,5,2025-08-16,441748.68,Delivered,1
753,ORD000753,1224,89,2,2026-05-09,146636.5,Delivered,1
754,ORD000754,2265,98,4,2026-01-18,50128.85,Pending,1
755,ORD000755,1865,93,1,2026-03-16,18584.24,Delivered,1
756,ORD000756,1939,49,1,2026-05-04,67637.08,Pending,1
757,ORD000757,1616,72,1,2026-02-25,495773.44,Delivered,1
758,ORD000758,2801,65,5,2025-07-14,713853.8,Delivered,1
759,ORD000759,4192,89,1,2026-04-06,732754.13,Processing,1
760,ORD000760,1650,12,1,2025-10-15,203477.1,Shipped,1
761,ORD000761,4976,29,3,2026-06-03,122940.31,Delivered,1
762,ORD000762,4437,34,2,2026-04-10,773161.3,Processing,1
763,ORD000763,4434,2,2,2026-03-27,35544.4,Delivered,1
764,ORD000764,4842,20,1,2026-07-10,348333.64,Delivered,1
765,ORD000765,234,8,5,2026-05-29,262914.49,Shipped,1
766,ORD000766,369,57,3,2026-04-09,346217.47000000003,Processing,1
767,ORD000767,723,88,1,2025-10-26,323524.24,Processing,1
768,ORD000768,4372,3,2,2025-10-15,102953.95,Pending,1
769,ORD000769,4902,63,3,2026-02-11,436981.22000000003,Delivered,1
770,ORD000770,4763,38,2,2026-06-27,298170.24,Delivered,1
771,ORD000771,3345,15,4,2025-12-29,400898.04,Shipped,1
772,ORD000772,385,15,2,2025-10-13,239578.15,Processing,1
773,ORD000773,263,74,4,2026-02-22,327957.94,Pending,1
774,ORD000774,4083,48,3,2026-01-19,635858.56,Delivered,1
775,ORD000775,884,17,4,2025-12-07,11102.47,Shipped,1
