Discount_ID,Order_ID,Discount_Type,Discount_Value,Discount_Reason,Created_Date
398,42816,Seasonal Offer,14265.65,Seasonal Offer Applied,2026-07-20
399,32258,Seasonal Offer,39170.58,Seasonal Offer Applied,2026-07-20
400,42749,Corporate Discount,55664.68,Corporate Discount Applied,2026-07-20
401,32421,Festival Offer,20091.26,Festival Offer Applied,2026-07-20
402,22940,Seasonal Offer,25501.43,Seasonal Offer Applied,2026-07-20
403,14171,Festival Offer,105391.61,Festival Offer Applied,2026-07-20
404,42393,Seasonal Offer,121487.66,Seasonal Offer Applied,2026-07-20
405,35863,Promotional Campaign,37213.61,Promotional Campaign Applied,2026-07-20
406,19526,New Customer,8369.43,New Customer Applied,2026-07-20
407,12356,Festival Offer,98609.13,Festival Offer Applied,2026-07-20
408,36354,Seasonal Offer,825.47,Seasonal Offer Applied,2026-07-20
409,45153,Seasonal Offer,1844.73,Seasonal Offer Applied,2026-07-20
410,16575,Promotional Campaign,3517.72,Promotional Campaign Applied,2026-07-20
411,24652,Corporate Discount,80554.21,Corporate Discount Applied,2026-07-20
412,7666,Festival Offer,57710.27,Festival Offer Applied,2026-07-20
413,4044,Corporate Discount,21432.88,Corporate Discount Applied,2026-07-20
414,19099,New Customer,10566.86,New Customer Applied,2026-07-20
415,27459,Corporate Discount,41379.34,Corporate Discount Applied,2026-07-20
416,44937,New Customer,7049.6,New Customer Applied,2026-07-20
417,8025,Corporate Discount,94791.77,Corporate Discount Applied,2026-07-20
418,16885,New Customer,49827.28,New Customer Applied,2026-07-20
419,14369,New Customer,14661.29,New Customer Applied,2026-07-20
420,14397,Promotional Campaign,54503.41,Promotional Campaign Applied,2026-07-20
421,38808,Promotional Campaign,21641.9,Promotional Campaign Applied,2026-07-20
422,31237,Promotional Campaign,22542.75,Promotional Campaign Applied,2026-07-20
423,18637,Promotional Campaign,17652.17,Promotional Campaign Applied,2026-07-20
424,43601,Festival Offer,8090.95,Festival Offer Applied,2026-07-20
425,6774,Festival Offer,31514.77,Festival Offer Applied,2026-07-20
426,46626,Seasonal Offer,40724.0,Seasonal Offer Applied,2026-07-20
427,3891,Corporate Discount,13972.19,Corporate Discount Applied,2026-07-20
428,21551,Festival Offer,28405.27,Festival Offer Applied,2026-07-20
429,10098,Seasonal Offer,27846.38,Seasonal Offer Applied,2026-07-20
430,32232,Seasonal Offer,10831.9,Seasonal Offer Applied,2026-07-20
431,41871,Corporate Discount,33431.17,Corporate Discount Applied,2026-07-20
432,29141,Seasonal Offer,31978.97,Seasonal Offer Applied,2026-07-20
433,7549,Festival Offer,1009.95,Festival Offer Applied,2026-07-20
434,37054,New Customer,24816.36,New Customer Applied,2026-07-20
435,8917,New Customer,6778.65,New Customer Applied,2026-07-20
436,12165,Corporate Discount,5199.7,Corporate Discount Applied,2026-07-20
437,25311,Promotional Campaign,18375.05,Promotional Campaign Applied,2026-07-20
438,3982,Seasonal Offer,29848.81,Seasonal Offer Applied,2026-07-20
439,20201,Festival Offer,5479.42,Festival Offer Applied,2026-07-20
440,28543,Festival Offer,12104.56,Festival Offer Applied,2026-07-20
441,10293,New Customer,4362.38,New Customer Applied,2026-07-20
442,9315,Seasonal Offer,1681.51,Seasonal Offer Applied,2026-07-20
443,25248,Seasonal Offer,3071.95,Seasonal Offer Applied,2026-07-20
444,27615,Seasonal Offer,1364.53,Seasonal Offer Applied,2026-07-20
445,243,Promotional Campaign,11055.31,Promotional Campaign Applied,2026-07-20
446,48051,New Customer,54106.64,New Customer Applied,2026-07-20
447,44602,New Customer,3960.97,New Customer Applied,2026-07-20
448,45527,Promotional Campaign,95275.3,Promotional Campaign Applied,2026-07-20
449,13321,New Customer,33206.2,New Customer Applied,2026-07-20
450,43953,New Customer,672.08,New Customer Applied,2026-07-20
451,9293,New Customer,5960.07,New Customer Applied,2026-07-20
452,5137,Corporate Discount,15589.73,Corporate Discount Applied,2026-07-20
453,17958,New Customer,1423.64,New Customer Applied,2026-07-20
454,20449,New Customer,32618.29,New Customer Applied,2026-07-20
455,2053,Festival Offer,29020.11,Festival Offer Applied,2026-07-20
456,21497,Corporate Discount,2814.86,Corporate Discount Applied,2026-07-20
457,29104,Promotional Campaign,11833.07,Promotional Campaign Applied,2026-07-20
458,27976,Promotional Campaign,19038.42,Promotional Campaign Applied,2026-07-20
459,46874,New Customer,21547.2,New Customer Applied,2026-07-20
460,49911,Promotional Campaign,31593.13,Promotional Campaign Applied,2026-07-20
461,5076,Festival Offer,29314.57,Festival Offer Applied,2026-07-20
462,13731,Seasonal Offer,8603.13,Seasonal Offer Applied,2026-07-20
463,2071,Seasonal Offer,46618.71,Seasonal Offer Applied,2026-07-20
464,13760,Seasonal Offer,6645.39,Seasonal Offer Applied,2026-07-20
465,15040,Seasonal Offer,28454.87,Seasonal Offer Applied,2026-07-20
466,39974,Promotional Campaign,8032.34,Promotional Campaign Applied,2026-07-20
467,14011,Festival Offer,15895.54,Festival Offer Applied,2026-07-20
468,18647,Festival Offer,5920.35,Festival Offer Applied,2026-07-20
469,3749,Seasonal Offer,113576.43,Seasonal Offer Applied,2026-07-20
470,36294,Festival Offer,16596.93,Festival Offer Applied,2026-07-20
471,44677,Festival Offer,1895.07,Festival Offer Applied,2026-07-20
472,49890,Seasonal Offer,12447.0,Seasonal Offer Applied,2026-07-20
473,16512,Corporate Discount,16235.41,Corporate Discount Applied,2026-07-20
474,7803,Seasonal Offer,40087.27,Seasonal Offer Applied,2026-07-20
475,7165,Promotional Campaign,3339.68,Promotional Campaign Applied,2026-07-20
476,14647,Corporate Discount,4185.14,Corporate Discount Applied,2026-07-20
477,36160,Festival Offer,2303.06,Festival Offer Applied,2026-07-20
478,6465,New Customer,7924.24,New Customer Applied,2026-07-20
479,6528,Seasonal Offer,4830.91,Seasonal Offer Applied,2026-07-20
480,40255,New Customer,16647.18,New Customer Applied,2026-07-20
481,43771,Festival Offer,4955.44,Festival Offer Applied,2026-07-20
482,32419,Festival Offer,29774.36,Festival Offer Applied,2026-07-20
483,8137,Seasonal Offer,6985.7,Seasonal Offer Applied,2026-07-20
484,9600,New Customer,14211.4,New Customer Applied,2026-07-20
485,8906,Festival Offer,10870.6,Festival Offer Applied,2026-07-20
486,37805,Festival Offer,114737.63,Festival Offer Applied,2026-07-20
487,14261,New Customer,35871.18,New Customer Applied,2026-07-20
488,28459,Corporate Discount,9752.1,Corporate Discount Applied,2026-07-20
489,49238,New Customer,52711.49,New Customer Applied,2026-07-20
490,3817,Festival Offer,15669.16,Festival Offer Applied,2026-07-20
491,22453,Corporate Discount,101300.57,Corporate Discount Applied,2026-07-20
492,42483,Festival Offer,13841.38,Festival Offer Applied,2026-07-20
493,350,Corporate Discount,7289.88,Corporate Discount Applied,2026-07-20
494,25424,Promotional Campaign,35751.31,Promotional Campaign Applied,2026-07-20
495,35293,Festival Offer,3733.38,Festival Offer Applied,2026-07-20
496,17780,Corporate Discount,1190.13,Corporate Discount Applied,2026-07-20
497,37742,Corporate Discount,10520.6,Corporate Discount Applied,2026-07-20
498,37936,Promotional Campaign,22040.25,Promotional Campaign Applied,2026-07-20
499,37168,Seasonal Offer,688.46,Seasonal Offer Applied,2026-07-20
500,31491,New Customer,43274.24,New Customer Applied,2026-07-20
501,43870,Festival Offer,33683.88,Festival Offer Applied,2026-07-20
502,26992,Seasonal Offer,837.09,Seasonal Offer Applied,2026-07-20
503,31044,Corporate Discount,14228.33,Corporate Discount Applied,2026-07-20
504,46697,Seasonal Offer,27961.36,Seasonal Offer Applied,2026-07-20
505,30,Festival Offer,13479.58,Festival Offer Applied,2026-07-20
506,26897,Festival Offer,15239.44,Festival Offer Applied,2026-07-20
507,46164,Corporate Discount,18721.64,Corporate Discount Applied,2026-07-20
508,5297,Promotional Campaign,34967.56,Promotional Campaign Applied,2026-07-20
509,20246,Corporate Discount,36192.36,Corporate Discount Applied,2026-07-20
510,1300,Festival Offer,37613.44,Festival Offer Applied,2026-07-20
511,46803,Promotional Campaign,49954.92,Promotional Campaign Applied,2026-07-20
512,28763,Promotional Campaign,43377.46,Promotional Campaign Applied,2026-07-20
513,43800,Seasonal Offer,11937.39,Seasonal Offer Applied,2026-07-20
514,8001,New Customer,7700.01,New Customer Applied,2026-07-20
515,20832,Seasonal Offer,686.49,Seasonal Offer Applied,2026-07-20
516,37057,Corporate Discount,59325.74,Corporate Discount Applied,2026-07-20
517,23013,Promotional Campaign,11246.03,Promotional Campaign Applied,2026-07-20
518,16971,Festival Offer,7766.38,Festival Offer Applied,2026-07-20
519,45809,Seasonal Offer,8020.27,Seasonal Offer Applied,2026-07-20
520,39585,Festival Offer,3168.26,Festival Offer Applied,2026-07-20
521,20818,Festival Offer,9818.52,Festival Offer Applied,2026-07-20
522,23249,Seasonal Offer,18441.16,Seasonal Offer Applied,2026-07-20
523,8859,Festival Offer,19276.82,Festival Offer Applied,2026-07-20
524,36220,Seasonal Offer,4575.18,Seasonal Offer Applied,2026-07-20
525,3613,Festival Offer,11266.97,Festival Offer Applied,2026-07-20
526,22432,Seasonal Offer,48788.2,Seasonal Offer Applied,2026-07-20
527,1412,Promotional Campaign,18724.42,Promotional Campaign Applied,2026-07-20
528,16726,Festival Offer,22412.28,Festival Offer Applied,2026-07-20
529,38608,Festival Offer,12603.48,Festival Offer Applied,2026-07-20
530,21427,Promotional Campaign,549.84,Promotional Campaign Applied,2026-07-20
531,32763,Festival Offer,4341.95,Festival Offer Applied,2026-07-20
532,14359,Promotional Campaign,42094.64,Promotional Campaign Applied,2026-07-20
533,26331,Festival Offer,7514.52,Festival Offer Applied,2026-07-20
534,7194,Corporate Discount,6984.13,Corporate Discount Applied,2026-07-20
535,718,New Customer,20744.27,New Customer Applied,2026-07-20
536,12119,New Customer,6310.3,New Customer Applied,2026-07-20
537,41750,Seasonal Offer,6216.13,Seasonal Offer Applied,2026-07-20
538,38058,Promotional Campaign,34419.1,Promotional Campaign Applied,2026-07-20
539,9405,New Customer,2685.33,New Customer Applied,2026-07-20
540,18177,Seasonal Offer,3705.66,Seasonal Offer Applied,2026-07-20
541,26557,Festival Offer,6859.59,Festival Offer Applied,2026-07-20
542,14851,Seasonal Offer,13324.74,Seasonal Offer Applied,2026-07-20
543,7031,Corporate Discount,12718.88,Corporate Discount Applied,2026-07-20
544,40188,Corporate Discount,6867.39,Corporate Discount Applied,2026-07-20
545,46106,Corporate Discount,41554.6,Corporate Discount Applied,2026-07-20
546,21981,New Customer,824.73,New Customer Applied,2026-07-20
547,14889,Corporate Discount,8921.06,Corporate Discount Applied,2026-07-20
548,23052,Seasonal Offer,31028.57,Seasonal Offer Applied,2026-07-20
549,40912,New Customer,36513.55,New Customer Applied,2026-07-20
550,6325,Seasonal Offer,15175.61,Seasonal Offer Applied,2026-07-20
551,30682,Festival Offer,29809.73,Festival Offer Applied,2026-07-20
552,11052,Festival Offer,16345.41,Festival Offer Applied,2026-07-20
553,25870,Seasonal Offer,2739.2,Seasonal Offer Applied,2026-07-20
554,21578,New Customer,5630.6,New Customer Applied,2026-07-20
555,23380,New Customer,1363.16,New Customer Applied,2026-07-20
556,23397,Seasonal Offer,33280.82,Seasonal Offer Applied,2026-07-20
557,23827,Promotional Campaign,14073.82,Promotional Campaign Applied,2026-07-20
558,48667,Seasonal Offer,21259.67,Seasonal Offer Applied,2026-07-20
559,17727,Festival Offer,10046.41,Festival Offer Applied,2026-07-20
560,21314,Corporate Discount,7050.08,Corporate Discount Applied,2026-07-20
561,31620,Seasonal Offer,33417.15,Seasonal Offer Applied,2026-07-20
562,13739,Promotional Campaign,32016.91,Promotional Campaign Applied,2026-07-20
563,5223,New Customer,17074.72,New Customer Applied,2026-07-20
564,42049,Seasonal Offer,5466.93,Seasonal Offer Applied,2026-07-20
565,21166,Festival Offer,23595.25,Festival Offer Applied,2026-07-20
566,7603,Festival Offer,7378.78,Festival Offer Applied,2026-07-20
567,35477,Corporate Discount,7107.57,Corporate Discount Applied,2026-07-20
568,23394,Seasonal Offer,671.15,Seasonal Offer Applied,2026-07-20
569,38042,New Customer,48778.24,New Customer Applied,2026-07-20
570,30599,Corporate Discount,3098.74,Corporate Discount Applied,2026-07-20
571,21145,Promotional Campaign,3202.2,Promotional Campaign Applied,2026-07-20
572,17737,Seasonal Offer,41787.15,Seasonal Offer Applied,2026-07-20
573,21121,New Customer,44679.32,New Customer Applied,2026-07-20
574,26281,New Customer,2482.72,New Customer Applied,2026-07-20
575,36633,Promotional Campaign,7086.69,Promotional Campaign Applied,2026-07-20
576,16371,Corporate Discount,33966.48,Corporate Discount Applied,2026-07-20
577,13104,Promotional Campaign,5067.72,Promotional Campaign Applied,2026-07-20
578,29646,Seasonal Offer,69232.28,Seasonal Offer Applied,2026-07-20
579,16562,New Customer,19767.02,New Customer Applied,2026-07-20
580,35847,New Customer,40049.05,New Customer Applied,2026-07-20
581,35294,New Customer,16146.16,New Customer Applied,2026-07-20
582,6733,New Customer,48007.85,New Customer Applied,2026-07-20
583,7843,Seasonal Offer,226.47,Seasonal Offer Applied,2026-07-20
584,11590,Seasonal Offer,43437.39,Seasonal Offer Applied,2026-07-20
585,41043,Promotional Campaign,13117.09,Promotional Campaign Applied,2026-07-20
586,22709,Corporate Discount,29921.68,Corporate Discount Applied,2026-07-20
587,29999,Promotional Campaign,8625.28,Promotional Campaign Applied,2026-07-20
588,2833,Corporate Discount,145024.47,Corporate Discount Applied,2026-07-20
589,34664,Festival Offer,20743.11,Festival Offer Applied,2026-07-20
590,16163,Seasonal Offer,82017.08,Seasonal Offer Applied,2026-07-20
591,6246,Corporate Discount,47789.26,Corporate Discount Applied,2026-07-20
592,19271,New Customer,13963.5,New Customer Applied,2026-07-20
593,22608,Festival Offer,6452.57,Festival Offer Applied,2026-07-20
594,48171,Seasonal Offer,22767.08,Seasonal Offer Applied,2026-07-20
595,10067,Seasonal Offer,24795.14,Seasonal Offer Applied,2026-07-20
596,16807,Seasonal Offer,69151.31,Seasonal Offer Applied,2026-07-20
597,32453,Seasonal Offer,5446.2,Seasonal Offer Applied,2026-07-20
598,44360,Festival Offer,14518.65,Festival Offer Applied,2026-07-20
599,5220,Seasonal Offer,6873.67,Seasonal Offer Applied,2026-07-20
600,27593,Corporate Discount,68183.78,Corporate Discount Applied,2026-07-20
601,21608,Festival Offer,19064.53,Festival Offer Applied,2026-07-20
602,40007,New Customer,13669.71,New Customer Applied,2026-07-20
603,22600,New Customer,52042.01,New Customer Applied,2026-07-20
604,16608,Festival Offer,18171.37,Festival Offer Applied,2026-07-20
605,5371,Promotional Campaign,9431.17,Promotional Campaign Applied,2026-07-20
606,37703,New Customer,6008.64,New Customer Applied,2026-07-20
607,9629,Seasonal Offer,22444.99,Seasonal Offer Applied,2026-07-20
608,19046,Corporate Discount,66988.68,Corporate Discount Applied,2026-07-20
609,39223,Promotional Campaign,7943.07,Promotional Campaign Applied,2026-07-20
610,18685,New Customer,909.87,New Customer Applied,2026-07-20
611,24192,Promotional Campaign,2885.64,Promotional Campaign Applied,2026-07-20
612,12041,New Customer,4526.83,New Customer Applied,2026-07-20
613,23024,New Customer,2419.7,New Customer Applied,2026-07-20
614,20914,Corporate Discount,52158.03,Corporate Discount Applied,2026-07-20
615,18110,Promotional Campaign,23244.69,Promotional Campaign Applied,2026-07-20
616,28997,Promotional Campaign,4824.6,Promotional Campaign Applied,2026-07-20
617,12685,Festival Offer,38246.28,Festival Offer Applied,2026-07-20
618,18791,Seasonal Offer,5336.74,Seasonal Offer Applied,2026-07-20
619,15686,Festival Offer,92932.68,Festival Offer Applied,2026-07-20
620,21800,Seasonal Offer,39265.66,Seasonal Offer Applied,2026-07-20
621,15599,Seasonal Offer,29670.26,Seasonal Offer Applied,2026-07-20
622,32826,New Customer,10805.56,New Customer Applied,2026-07-20
623,29891,Festival Offer,39922.6,Festival Offer Applied,2026-07-20
624,14515,New Customer,12721.73,New Customer Applied,2026-07-20
625,24184,Promotional Campaign,192.82,Promotional Campaign Applied,2026-07-20
626,43717,New Customer,4901.12,New Customer Applied,2026-07-20
627,12359,New Customer,28736.32,New Customer Applied,2026-07-20
628,17483,Promotional Campaign,10345.98,Promotional Campaign Applied,2026-07-20
629,37220,Promotional Campaign,115562.45,Promotional Campaign Applied,2026-07-20
630,38629,New Customer,17560.86,New Customer Applied,2026-07-20
631,32095,Corporate Discount,75089.72,Corporate Discount Applied,2026-07-20
632,15244,New Customer,26814.67,New Customer Applied,2026-07-20
633,5928,Promotional Campaign,68822.57,Promotional Campaign Applied,2026-07-20
634,9479,Promotional Campaign,34001.73,Promotional Campaign Applied,2026-07-20
